id|crossing|finishing|heading_accuracy|short_passing|volleys|dribbling|curve|fk_accuracy|long_passing|ball_control|acceleration|sprint_speed|agility|reactions|balance|shot_power|jumping|stamina|strength|long_shots|aggression|interceptions|positioning|vision|penalties|composure|defensive_awareness|standing_tackle|sliding_tackle|gk_diving|gk_handling|gk_kicking|gk_positioning|gk_reflexes|traits
231383|12|8|11|27|6|12|10|10|25|16|45|48|40|54|29|44|54|30|75|9|24|14|8|25|13|60|7|14|13|65|63|59|62|65|
234199|52|33|62|59|56|55|66|50|40|62|72|75|70|60|72|67|77|62|71|59|73|51|45|39|44|61|59|63|64|12|11|9|5|13|
245719|31|29|62|62|28|49|33|37|59|53|53|54|55|60|58|71|54|73|85|57|73|60|43|53|39|52|62|64|62|11|13|9|10|10|Long Shot Taker (AI)
253143|52|53|62|55|51|70|53|47|54|68|84|88|81|55|58|70|41|54|65|52|37|19|58|50|54|54|25|28|29|6|10|14|7|13|Speed Dribbler (AI)
248024|12|8|14|23|8|6|10|12|17|13|40|41|45|62|49|50|60|32|44|9|18|8|7|41|18|28|8|13|13|61|62|66|62|62|Cautious With Crosses
256984|33|48|58|54|25|33|42|31|40|48|55|64|63|60|73|42|68|68|75|41|63|64|30|32|34|52|64|65|61|7|13|10|8|10|Injury Prone
264665|58|63|58|63|62|66|56|49|61|64|79|74|71|55|80|71|54|60|52|62|52|41|57|61|59|58|39|48|54|8|15|13|13|7|
273625|54|61|52|53|62|66|51|39|49|61|86|84|85|57|89|54|51|75|40|51|55|42|55|53|48|57|39|46|48|8|13|15|10|7|
222937|57|59|55|65|67|61|58|54|64|63|74|69|73|60|71|64|71|75|61|65|53|61|60|63|50|65|62|60|58|14|8|9|12|10|Long Shot Taker (AI)
160217|57|54|66|60|53|57|58|68|63|68|44|55|42|42|57|65|64|65|79|70|72|61|48|57|70|63|55|61|68|8|8|10|12|12|
247001|62|53|53|58|41|64|58|52|53|63|80|84|66|56|60|58|62|70|62|55|54|54|57|55|54|57|53|56|54|12|7|13|15|12|Injury Prone,Speed Dribbler (AI)
255705|32|28|62|56|28|41|32|28|51|52|53|59|53|60|64|51|72|62|76|28|65|60|28|30|30|55|62|62|61|14|11|8|10|10|Injury Prone,Leadership
260825|35|62|67|58|58|59|38|36|41|57|78|85|71|53|71|66|72|70|78|56|62|24|61|45|69|68|22|20|20|14|14|9|6|8|Injury Prone,Finesse Shot
263386|60|51|53|58|43|57|50|46|56|60|69|67|56|58|63|52|82|83|76|53|47|57|57|54|48|57|58|59|55|15|15|12|12|12|
268762|32|25|56|53|32|40|35|31|41|51|62|63|44|57|42|40|74|59|83|24|58|61|26|37|35|44|65|62|61|13|15|12|12|11|
269274|57|58|45|52|46|66|59|41|48|63|86|77|84|52|86|61|46|64|31|57|26|15|59|54|54|49|15|27|24|10|7|15|10|6|Finesse Shot,Speed Dribbler (AI),Outside Foot Shot
159962|51|46|56|65|41|61|52|48|68|67|57|54|60|62|51|60|57|84|81|51|74|64|56|46|66|74|64|71|59|8|13|8|9|10|Solid Player
228058|31|38|69|47|32|51|36|64|58|48|39|43|47|61|45|70|55|56|85|51|68|60|47|45|41|56|61|64|61|11|9|15|15|14|Long Passer (AI),Power Header
242906|60|50|50|61|48|71|51|51|44|63|69|74|66|60|73|66|45|65|68|47|54|59|48|55|55|59|56|62|58|14|11|15|7|9|Flair,Technical Dribbler (AI)
206555|11|13|15|32|17|19|15|33|39|24|43|48|47|56|64|46|59|28|44|16|21|14|11|42|23|48|15|18|17|63|62|61|61|63|
159963|49|36|77|66|43|45|31|54|65|65|53|58|45|65|40|58|45|53|67|44|60|68|69|64|45|73|57|58|51|11|16|9|11|8|Solid Player,Power Header
231131|61|55|50|59|44|69|55|57|54|63|84|81|75|58|74|63|70|82|74|55|59|51|58|56|50|53|50|54|55|5|13|6|9|9|Speed Dribbler (AI),Technical Dribbler (AI)
239579|47|57|49|62|38|62|43|40|58|63|82|80|84|59|82|57|71|61|58|50|55|48|61|61|55|47|48|49|50|7|8|9|12|15|
258523|59|24|52|58|28|58|51|32|52|56|72|68|63|58|61|27|59|69|68|23|53|60|48|48|34|51|61|62|60|12|12|9|11|8|
260827|55|52|49|57|33|62|52|40|52|62|79|79|76|57|70|42|62|68|55|38|58|56|52|48|28|44|55|60|61|10|11|9|5|7|
263644|57|59|38|59|45|63|63|48|52|64|83|83|83|53|75|65|46|62|45|57|39|23|56|56|43|55|22|24|21|14|9|6|12|12|Finesse Shot,Speed Dribbler (AI)
160220|43|58|58|63|55|66|49|45|57|62|65|65|72|71|63|71|58|59|63|63|55|37|63|65|62|60|28|32|43|7|11|7|11|9|
240860|61|63|45|63|58|69|57|49|57|65|74|68|78|58|89|65|37|34|33|61|42|31|56|63|61|49|28|36|28|10|6|7|14|7|Long Shot Taker (AI),Technical Dribbler (AI)
241628|58|64|48|55|58|66|63|64|55|65|73|74|70|64|66|54|47|41|48|57|44|33|66|59|58|55|22|39|38|11|5|7|8|10|
243932|45|58|40|63|57|66|63|59|51|66|75|80|77|61|74|68|65|63|55|58|46|36|56|59|42|58|45|37|27|14|13|7|15|8|Finesse Shot
266717|20|22|64|53|35|50|23|23|53|50|50|68|42|64|49|46|76|65|73|34|63|62|33|29|32|49|63|62|55|8|6|14|14|12|Leadership
220893|28|62|62|51|56|58|50|38|30|63|65|73|51|59|60|65|82|72|77|61|44|20|63|52|59|60|21|22|18|12|15|8|9|14|Injury Prone
226781|54|58|60|64|45|62|33|29|46|65|72|74|65|57|53|64|67|68|88|53|62|28|65|64|59|55|30|40|35|12|16|9|6|15|Injury Prone
261085|51|61|57|57|52|64|46|39|50|64|81|82|72|58|58|62|83|68|68|58|42|25|62|55|50|50|26|25|27|11|10|12|5|6|
264414|51|32|45|63|44|56|54|39|57|62|62|64|50|56|59|57|59|80|61|33|72|62|36|55|39|60|62|61|61|11|10|7|14|12|
200158|51|23|63|52|29|52|38|22|50|58|64|71|60|62|65|60|72|63|75|33|59|59|39|39|40|60|63|65|63|9|14|14|9|8|
271326|53|56|46|56|45|65|50|45|44|65|90|90|83|56|82|58|52|72|48|53|52|18|56|55|40|59|17|21|22|10|14|8|5|14|Speed Dribbler (AI)
274142|18|11|21|20|17|8|10|17|28|12|24|22|30|62|29|44|28|11|59|9|20|12|12|40|21|33|16|23|19|61|63|58|63|60|
220894|58|61|46|63|59|64|58|65|59|63|77|75|73|58|76|61|73|70|57|58|63|36|61|62|63|63|35|38|27|11|13|10|7|11|
221662|64|62|54|61|65|64|64|59|62|64|65|67|72|65|72|66|82|65|63|63|55|56|67|63|49|62|44|51|52|14|12|16|14|14|Long Shot Taker (AI)
228318|62|56|45|62|60|65|62|61|58|62|81|70|88|59|86|60|59|63|55|61|55|30|59|63|54|62|27|29|28|14|11|13|11|13|Injury Prone
256478|46|65|73|58|65|53|38|41|38|58|51|55|48|54|34|68|56|52|85|62|54|22|65|50|65|59|21|28|21|6|9|8|11|10|
258526|48|62|72|57|55|61|62|46|50|62|73|73|62|54|60|64|67|70|68|57|53|26|63|54|60|52|30|28|25|14|15|9|11|11|
200671|44|50|64|70|43|63|67|57|60|60|45|35|67|60|72|75|73|60|71|60|70|61|50|58|53|62|60|62|55|10|14|13|10|15|Dives Into Tackles (AI),Long Shot Taker (AI)
225759|55|58|44|58|55|64|47|36|48|60|88|87|90|51|64|60|70|70|46|46|35|54|58|49|52|53|52|57|54|7|11|6|12|8|Flair,Speed Dribbler (AI)
229087|58|35|61|57|25|57|40|27|52|59|66|69|56|59|56|46|67|68|72|38|67|60|56|53|46|55|61|62|61|8|7|9|14|6|
234207|61|46|39|55|35|62|63|34|51|61|82|84|81|55|83|43|88|71|59|38|56|55|53|48|35|56|54|59|58|12|12|7|6|14|
237023|54|59|64|62|61|64|45|39|51|62|78|81|80|50|80|70|81|78|73|64|73|16|58|57|61|60|11|15|13|9|14|8|7|10|
251359|42|66|59|59|49|58|42|40|61|58|67|66|60|66|62|58|64|65|70|64|39|15|68|46|62|58|20|14|19|6|15|9|15|6|Solid Player
255455|57|49|51|68|50|66|70|64|69|67|67|66|75|54|80|63|53|48|40|51|54|55|56|68|59|62|54|58|58|7|10|10|9|7|Long Passer (AI),Playmaker (AI),Outside Foot Shot
259551|59|50|55|72|57|70|55|50|65|72|66|68|62|57|80|63|56|69|28|49|40|24|57|70|55|55|32|40|45|12|7|7|6|6|
273888|54|63|43|55|59|63|61|51|48|68|70|76|71|61|66|63|73|75|68|65|55|24|65|48|53|61|18|28|25|13|11|7|11|8|
274144|60|52|47|64|45|63|56|41|58|61|69|65|57|65|70|57|60|58|70|48|60|47|58|63|46|46|43|57|51|11|14|8|11|7|
227040|31|64|63|57|56|60|42|38|54|58|51|58|34|62|50|67|79|73|81|60|72|14|64|50|72|64|21|30|29|8|15|15|15|10|Finesse Shot,Power Header
246240|13|6|11|39|7|18|14|12|35|25|34|34|36|57|46|48|52|27|60|8|20|13|12|56|18|48|14|13|10|63|61|64|62|64|
264161|10|8|10|30|5|11|10|14|27|15|20|25|30|45|39|46|44|25|45|9|27|13|8|39|16|32|6|14|14|66|63|61|60|68|
202465|59|57|47|65|56|60|59|63|64|62|59|63|73|62|78|65|68|64|67|61|69|60|59|64|64|64|58|62|59|7|14|8|7|9|Playmaker (AI)
255457|61|29|43|57|26|61|48|29|43|62|70|70|63|56|81|35|64|64|60|28|50|57|53|42|31|47|61|60|62|11|8|11|12|9|
258273|54|57|40|66|50|66|49|44|60|63|80|75|81|60|86|60|58|80|44|60|58|56|58|62|44|55|53|62|50|10|6|7|6|8|Solid Player
264418|47|40|55|68|33|57|41|48|64|60|54|55|56|61|73|64|59|53|70|52|71|55|50|54|53|53|55|65|68|11|13|12|14|12|
265186|45|32|59|55|27|33|31|32|44|50|65|55|55|61|53|30|74|60|81|25|60|60|45|33|49|48|59|68|61|15|11|11|10|9|
274146|62|66|54|56|62|66|55|49|50|65|68|69|58|60|70|70|45|62|52|52|32|21|55|54|62|52|29|41|38|12|13|11|8|7|
226018|49|63|57|55|59|63|44|31|38|61|82|81|82|58|81|60|72|66|83|52|52|20|64|51|60|62|23|24|20|7|13|16|9|11|
252386|36|65|72|62|54|59|38|36|44|60|60|61|54|57|68|67|66|69|78|58|59|20|55|51|57|50|22|21|26|13|7|14|6|11|Long Shot Taker (AI),Power Header
222947|32|21|63|52|30|39|28|28|46|50|52|55|58|60|61|41|78|70|74|24|79|59|32|35|28|54|60|61|60|16|14|7|12|10|Injury Prone
225251|61|53|51|58|43|59|55|38|53|63|72|68|60|58|72|60|67|70|60|53|57|55|56|56|52|49|60|60|58|10|16|13|12|10|Early Crosser
240355|34|26|56|45|24|26|31|21|33|49|78|81|58|57|54|43|77|71|77|24|61|62|32|33|43|56|65|64|60|11|12|13|9|7|
241379|60|58|42|59|56|59|61|60|52|60|82|81|84|58|74|63|58|69|57|58|51|28|59|61|56|65|34|36|29|15|5|12|9|14|Long Shot Taker (AI),Technical Dribbler (AI)
241891|32|20|64|54|31|39|37|27|44|52|53|54|44|59|50|36|56|79|83|21|63|58|33|39|35|54|63|63|59|9|12|7|9|9|
242915|55|62|57|64|52|59|56|49|62|60|82|83|71|58|63|70|60|71|68|60|41|52|51|47|55|56|58|59|57|8|7|5|10|13|Speed Dribbler (AI)
229860|10|18|11|26|12|14|16|14|23|22|32|39|34|54|33|44|54|36|71|14|22|21|11|30|20|40|29|18|17|62|65|59|63|63|
243684|57|48|48|68|36|64|44|40|62|65|64|64|71|59|62|56|64|72|72|52|59|50|57|63|51|58|49|63|53|14|11|12|14|7|
270565|10|5|10|20|9|6|11|14|16|19|21|29|30|50|24|45|35|28|72|8|22|7|5|30|12|34|9|12|12|64|63|60|62|65|
261349|58|62|54|57|56|65|54|45|49|63|81|75|82|56|76|60|62|63|34|61|35|23|60|55|54|51|25|21|22|7|13|12|11|10|
262117|58|31|54|56|29|60|35|52|52|62|70|77|63|56|73|33|55|70|74|32|56|56|45|40|43|48|56|65|62|12|6|8|13|7|Speed Dribbler (AI)
263654|60|56|37|56|48|65|43|36|58|68|79|73|74|60|84|71|67|57|29|40|34|49|50|56|57|51|53|52|43|15|6|7|7|7|Speed Dribbler (AI)
201958|51|39|61|52|35|44|32|29|52|49|49|52|47|59|45|57|73|61|90|45|68|60|33|52|36|52|62|61|59|10|8|8|7|11|Dives Into Tackles (AI),Leadership
273894|55|63|50|59|64|65|53|40|48|62|78|80|74|59|54|61|45|53|76|47|29|28|62|53|55|43|33|24|29|13|13|9|12|15|
225766|13|16|19|26|19|20|18|19|20|24|49|41|46|57|50|44|49|25|57|18|25|18|8|48|25|38|9|17|14|63|61|59|62|63|Saves with Feet
233446|56|54|44|65|49|64|54|48|61|66|74|78|79|62|77|60|65|77|63|56|60|59|60|61|53|64|57|58|56|10|10|12|11|5|Long Throw-in,Technical Dribbler (AI)
251878|60|32|52|56|26|55|47|38|40|52|82|80|77|58|79|50|73|70|60|32|69|58|36|38|37|52|57|61|60|11|9|12|8|10|
261094|39|39|46|67|37|63|43|39|64|64|54|65|55|53|68|48|59|61|73|46|59|60|61|63|43|53|57|63|60|6|10|5|9|8|Injury Prone
261350|46|64|58|51|53|64|43|47|42|64|65|68|60|62|55|67|56|40|62|62|40|38|64|53|60|59|27|30|28|14|14|9|13|7|
202727|51|62|66|56|61|60|59|57|44|62|65|75|62|53|63|67|78|73|86|62|55|38|60|51|63|56|19|45|21|6|6|6|7|12|
273127|64|32|42|58|37|54|58|48|52|56|60|64|64|65|77|40|54|76|49|38|61|51|59|54|42|63|52|62|66|13|12|9|14|6|Early Crosser
159975|62|66|71|67|58|61|53|50|62|63|70|62|63|62|61|62|55|53|59|69|43|57|55|64|60|76|28|39|33|17|10|13|14|17|
189159|29|37|68|48|36|37|36|28|47|41|50|47|55|60|37|41|78|70|80|33|69|61|36|28|40|55|60|61|60|12|8|6|8|16|Leadership,Power Header
254695|48|40|56|59|39|57|43|41|55|57|70|65|65|64|68|57|68|72|51|50|71|65|62|55|42|48|64|68|62|7|6|8|8|6|
266728|47|64|61|55|42|62|45|41|49|63|77|74|69|63|62|58|65|69|64|56|62|23|65|44|60|54|19|23|20|9|8|10|12|14|
273128|31|65|55|45|52|53|53|49|33|62|65|68|68|66|75|69|72|59|78|64|42|16|64|39|62|66|15|20|12|7|12|11|5|6|
255720|58|33|55|63|43|49|40|36|45|60|76|76|71|62|57|38|57|72|64|36|40|57|32|39|31|60|59|55|52|12|8|9|7|10|
222697|46|38|55|63|43|56|48|46|62|62|58|60|54|55|67|60|61|72|64|51|62|65|44|58|38|57|60|61|57|10|15|9|16|7|Long Passer (AI)
244201|49|63|59|58|63|62|55|48|50|62|72|69|81|60|76|63|81|70|68|62|58|25|62|55|64|60|20|32|19|9|6|10|15|8|
247017|63|32|41|58|28|66|39|44|58|65|77|70|65|52|68|33|55|65|61|31|53|58|65|49|41|49|51|67|58|9|11|14|6|7|
264170|11|7|11|15|7|10|13|12|15|15|31|29|33|60|21|44|55|18|49|8|23|12|4|35|13|30|7|13|10|66|62|58|58|63|
159978|44|70|45|65|67|65|66|64|65|66|67|64|66|61|83|64|58|65|57|68|42|32|60|67|63|64|36|28|21|8|15|15|13|8|Flair,Technical Dribbler (AI)
240362|57|43|64|67|39|59|47|42|65|63|67|61|69|65|75|59|56|51|64|41|67|62|48|53|48|55|63|56|59|6|9|6|8|9|
243434|29|20|65|57|25|39|28|29|51|40|52|61|46|50|52|41|74|58|73|25|53|60|26|35|37|44|62|70|67|14|12|10|9|10|
243690|56|55|39|63|44|64|58|46|61|59|82|78|78|55|70|54|59|67|58|45|57|55|58|58|46|56|54|50|51|13|9|7|12|14|
190698|11|13|14|30|15|11|13|18|35|22|22|27|41|59|38|45|62|22|54|13|26|21|15|43|15|57|19|12|13|63|63|60|63|62|
212971|60|51|48|65|30|64|55|57|66|64|45|51|67|57|64|56|75|75|67|59|50|59|58|65|37|66|60|62|59|12|15|12|9|11|
203756|40|62|75|53|65|50|50|45|41|63|32|36|31|68|30|71|61|54|91|56|68|21|67|59|58|57|42|32|13|14|14|8|11|9|Power Header
270828|52|64|55|61|51|71|46|45|43|71|67|71|69|56|57|64|65|66|71|52|61|27|60|53|56|59|28|28|23|8|11|6|15|7|
272876|53|31|47|63|41|55|44|47|58|56|71|73|60|58|56|40|62|67|65|34|60|56|46|39|42|54|51|65|67|12|12|13|12|8|
233196|63|59|59|65|54|57|73|71|64|61|71|66|66|62|64|69|71|80|71|61|62|59|64|63|58|58|58|57|55|7|11|15|7|8|Leadership,Long Passer (AI),Long Shot Taker (AI)
241388|12|9|12|18|6|11|12|8|20|14|31|32|32|47|27|50|33|27|74|9|29|11|7|27|15|24|10|12|11|64|64|66|62|64|
241900|47|40|56|67|30|58|49|49|66|64|57|54|60|54|61|56|60|53|65|34|68|58|41|51|52|65|62|65|65|8|9|7|11|13|Long Passer (AI)
202989|51|59|63|57|61|64|57|55|54|61|72|72|71|61|75|63|79|61|69|66|69|48|63|62|63|59|36|37|31|8|7|15|10|7|Injury Prone,Long Shot Taker (AI)
223981|61|47|56|59|44|60|60|41|57|60|70|71|70|59|68|50|73|67|68|48|69|59|57|57|51|59|60|61|58|15|13|6|11|9|Early Crosser
243949|56|56|54|62|45|58|60|62|48|63|80|77|63|55|60|60|72|65|74|52|45|54|54|46|57|48|56|63|57|11|12|12|6|8|
183789|14|13|15|28|12|12|18|15|25|24|36|31|39|57|49|46|60|30|68|12|23|26|13|35|24|44|17|17|12|62|62|61|64|63|
263918|48|40|52|66|40|62|53|50|63|62|60|63|64|63|75|58|62|63|40|45|60|66|46|60|56|62|58|62|61|7|15|5|14|14|
237550|30|26|63|48|36|45|34|39|43|45|74|78|60|52|50|52|71|74|85|48|72|55|34|37|41|44|64|62|60|12|14|14|8|12|
238574|27|21|63|51|25|32|18|22|42|43|54|62|52|57|46|24|73|52|76|22|62|68|32|28|32|45|55|67|64|9|12|10|11|14|Long Passer (AI)
241646|39|64|51|58|55|63|39|38|49|63|81|78|75|61|75|63|62|62|60|60|62|30|63|53|58|61|32|35|39|7|13|9|9|8|Injury Prone,Flair
263919|34|67|67|56|55|63|55|41|48|62|51|54|52|57|44|69|71|69|79|59|68|20|63|52|71|61|17|18|17|13|9|10|10|7|
268271|45|69|55|57|51|63|44|40|43|60|80|72|63|61|65|62|62|55|55|61|37|19|65|57|46|54|18|16|17|8|8|8|6|7|
261359|70|41|45|69|25|62|65|63|63|65|64|68|60|63|56|38|64|72|66|41|54|51|63|63|35|60|55|62|55|7|14|8|14|10|
236784|54|63|50|53|58|66|53|47|36|63|83|83|87|56|85|61|57|70|74|58|61|24|63|62|56|63|26|29|23|13|12|14|12|8|Flair,Technical Dribbler (AI)
241392|58|67|52|60|65|73|64|51|48|64|67|55|57|63|61|72|55|39|58|58|28|19|58|58|50|55|29|17|17|10|11|11|11|9|
268785|45|35|58|63|35|50|49|35|57|57|61|55|59|58|66|43|68|58|71|38|68|63|34|52|40|58|61|66|65|12|12|12|9|14|
273905|67|52|58|70|46|60|61|63|64|62|61|62|58|56|58|59|59|75|53|47|57|49|58|56|48|47|45|50|52|13|11|6|6|8|
255985|39|59|47|68|37|60|36|63|66|63|61|63|70|63|64|74|49|52|58|67|47|62|59|59|38|58|58|63|60|13|11|10|14|15|
258033|35|31|69|42|43|40|33|28|40|45|69|68|50|69|65|43|74|63|68|34|55|62|35|37|44|49|58|68|72|7|10|8|10|9|
258545|56|60|56|57|58|65|61|62|51|63|73|78|68|58|61|72|72|58|76|63|63|23|62|58|58|70|28|41|38|5|7|6|11|15|Flair,Technical Dribbler (AI)
271090|56|60|36|58|45|65|52|45|51|65|80|81|75|56|72|60|52|58|58|52|52|20|58|58|42|56|25|22|20|12|8|8|11|6|
273906|50|31|63|68|30|59|33|34|69|68|65|69|63|65|56|52|62|67|69|32|63|61|44|66|39|71|61|65|62|6|15|11|13|9|
274418|57|60|32|48|57|68|64|58|32|66|72|74|73|61|82|63|49|66|44|56|35|23|66|55|62|67|16|34|26|10|11|8|10|12|
233714|33|67|50|54|58|62|46|48|40|63|62|61|58|62|60|68|68|67|81|64|30|11|63|54|63|52|41|19|15|15|8|12|7|11|
231411|48|39|61|56|38|52|49|54|58|57|66|68|58|56|52|63|73|73|72|49|64|60|57|58|43|56|59|63|62|8|8|13|10|11|Long Throw-in
252659|13|10|15|52|7|11|8|12|55|23|16|25|22|55|50|53|63|24|42|9|22|13|20|45|15|35|12|15|16|64|60|71|60|64|Long Passer (AI)
254707|40|55|44|64|32|65|40|41|62|60|57|53|65|62|63|47|64|62|70|60|60|63|64|70|40|61|50|55|50|12|7|6|11|7|
261875|55|46|59|65|41|57|45|45|63|63|60|64|54|55|73|51|64|69|67|47|57|60|57|60|51|61|58|62|60|9|14|11|14|14|Playmaker (AI)
273652|55|45|52|66|46|67|55|50|65|67|72|68|67|63|73|57|64|65|51|47|57|55|62|60|49|62|56|58|57|12|11|14|6|15|
159988|51|54|60|70|54|61|60|42|61|61|57|54|44|56|53|59|55|52|55|62|44|22|70|74|69|60|21|43|32|10|12|13|12|12|
230900|33|60|57|54|52|59|41|35|36|65|75|73|69|58|71|66|77|74|85|54|74|19|62|51|61|60|24|29|17|10|11|6|11|7|
234228|24|9|10|20|5|16|22|24|21|22|34|30|31|52|57|47|55|33|61|6|35|9|7|38|20|38|10|12|13|62|63|63|62|64|
263413|56|63|60|63|62|63|53|43|54|65|61|71|58|50|53|69|60|63|73|63|71|20|62|55|68|57|23|23|21|5|9|13|14|10|
243445|41|64|56|54|50|66|35|33|32|65|79|71|73|60|70|59|79|58|71|57|44|13|67|53|63|58|27|20|19|15|9|11|13|11|
261621|36|27|62|62|29|56|39|28|55|60|67|73|58|58|56|49|68|67|76|24|70|59|30|38|43|57|61|64|58|6|14|10|9|7|Long Throw-in
263671|59|44|54|70|50|60|59|52|70|68|63|66|59|63|54|60|57|61|68|54|62|54|60|63|64|56|49|48|52|5|8|13|13|9|Playmaker (AI)
230391|41|22|55|59|47|21|33|44|46|48|57|72|75|54|46|52|55|45|70|45|61|56|25|34|43|75|75|70|59|17|19|16|11|15|Solid Player
233463|52|63|62|55|49|62|60|43|43|61|69|72|60|61|65|64|70|62|61|61|58|18|64|54|60|61|25|21|20|12|13|11|7|8|Finesse Shot
234743|35|65|64|51|54|62|51|48|42|60|69|65|66|64|61|63|75|62|69|51|58|26|64|50|63|58|30|25|24|8|14|14|7|12|
256503|64|61|58|56|44|65|42|37|40|65|72|70|73|57|78|62|74|60|46|57|30|20|65|57|57|56|18|23|21|11|6|9|7|7|
264440|62|32|32|63|35|69|56|37|52|67|81|75|85|57|81|36|65|75|58|26|50|54|50|50|33|54|56|48|47|12|8|9|7|11|Technical Dribbler (AI)
264696|43|39|55|62|31|58|41|32|61|59|67|66|61|65|69|51|65|80|69|38|68|54|41|49|42|49|65|59|58|11|10|5|11|12|
270584|51|52|67|68|47|63|51|45|64|64|65|67|52|55|51|66|57|69|78|54|61|56|59|57|57|62|51|63|61|15|14|6|9|6|
243960|47|65|61|59|53|60|48|34|47|60|70|80|64|59|66|64|74|54|68|58|47|25|59|42|51|48|26|19|20|5|9|13|8|8|
247032|63|33|46|62|29|59|40|38|57|62|66|62|63|58|74|38|63|73|61|31|50|59|45|46|40|50|59|59|62|8|9|11|12|7|
263417|48|26|71|64|31|33|26|30|63|52|62|56|47|55|64|40|72|65|72|17|58|55|25|30|40|45|63|74|70|5|7|11|9|14|
205049|37|25|63|61|26|33|41|31|57|49|54|34|60|56|62|45|51|80|84|25|63|62|27|31|29|56|62|65|61|8|11|12|14|12|Injury Prone
270585|25|18|62|56|21|35|23|25|51|52|57|67|62|58|56|38|62|68|71|23|67|63|24|33|30|44|62|64|59|14|14|5|9|8|
261369|28|24|59|44|31|30|29|33|36|43|55|52|55|60|62|47|68|54|64|23|58|64|34|30|42|58|69|72|69|13|9|7|10|10|
264442|29|31|64|53|38|38|37|28|42|47|46|51|44|55|32|41|62|61|86|28|63|56|29|32|36|49|63|64|63|14|14|12|6|13|
255738|49|39|64|68|41|61|49|39|66|64|71|70|85|54|89|65|65|76|34|39|58|59|54|57|48|50|63|67|61|10|9|9|12|11|
257786|41|25|68|55|30|35|30|34|44|45|63|56|47|58|66|42|75|61|61|31|52|64|28|40|28|48|62|68|66|5|14|13|6|11|
263675|52|63|59|65|60|68|58|42|49|64|75|72|77|60|78|62|56|64|50|59|37|19|62|54|61|61|21|23|21|7|9|8|7|9|
228859|40|63|64|57|53|58|37|33|53|62|77|82|61|55|64|63|71|83|80|55|69|37|60|54|51|54|37|33|29|16|12|13|9|15|
236027|57|30|53|53|26|57|40|30|47|62|72|68|69|52|66|55|72|71|71|48|64|59|42|45|33|56|62|63|65|15|14|11|12|11|
240891|52|58|39|63|58|70|57|42|53|65|76|77|90|57|89|60|67|77|42|54|46|25|56|61|40|54|34|35|29|7|15|9|15|10|
250875|39|38|65|51|29|42|26|24|42|47|75|80|41|50|42|30|67|75|81|22|58|61|22|38|39|53|62|64|64|13|5|13|15|14|
261884|36|28|58|54|31|46|36|32|51|54|51|60|48|54|47|45|60|61|76|31|63|61|26|37|37|50|63|67|65|6|13|9|12|6|
263677|44|26|63|60|28|38|31|29|52|49|73|74|57|57|66|62|75|62|73|32|65|61|27|41|41|52|61|64|63|12|10|8|14|11|Solid Player,Dives Into Tackles (AI)
272893|62|52|56|57|43|59|59|46|58|58|72|76|71|59|64|59|58|63|62|51|59|57|57|55|49|58|59|59|58|9|13|11|8|9|
227837|52|26|60|57|27|49|43|28|56|52|60|65|60|58|40|42|81|53|74|28|70|61|50|48|39|52|61|63|62|7|8|11|10|15|
229885|14|12|14|20|17|19|10|13|18|20|43|41|37|58|52|41|55|44|56|12|19|16|12|34|21|27|16|10|15|62|60|55|63|66|
233725|12|6|12|27|9|11|14|12|23|14|17|18|35|65|29|44|34|24|57|8|20|12|7|38|18|25|10|14|14|65|57|58|63|64|
234749|34|43|72|55|36|39|23|29|48|55|65|50|41|66|67|31|74|67|81|18|60|63|36|40|32|58|60|58|56|13|12|6|6|12|Power Header
235773|56|44|51|55|34|58|53|36|46|55|81|79|75|55|67|53|81|80|73|50|64|56|55|54|36|56|56|57|56|11|8|7|14|13|Long Throw-in,Solid Player
253693|52|57|46|63|48|74|58|49|63|70|75|67|78|55|76|65|65|42|43|52|44|29|49|60|57|61|21|39|32|13|7|6|12|7|
212990|58|59|42|64|56|63|63|68|63|64|69|66|70|61|74|68|52|77|66|60|54|59|60|64|55|63|58|61|59|11|9|8|16|11|Power Free-Kick,Long Shot Taker (AI),Outside Foot Shot
238846|60|59|45|58|49|63|61|55|56|61|77|79|75|58|78|63|58|80|61|62|60|51|54|55|58|49|53|57|58|13|7|6|9|15|Long Throw-in,Long Shot Taker (AI)
244222|57|56|38|53|51|66|46|33|43|62|80|82|76|59|63|64|58|67|56|53|36|20|59|60|50|61|26|34|32|7|8|14|13|12|Technical Dribbler (AI)
251134|64|60|47|62|60|63|65|47|59|66|69|68|66|62|74|66|61|50|56|62|30|23|60|53|60|59|21|35|27|9|11|11|6|10|
270591|57|60|36|60|62|62|56|46|51|62|85|81|78|55|77|67|44|54|64|62|63|54|58|54|55|55|28|47|28|12|14|7|6|7|Speed Dribbler (AI)
208127|44|60|73|49|52|52|42|31|45|59|66|64|52|57|48|69|48|65|80|53|55|22|66|55|65|51|22|22|25|12|12|7|11|12|
222463|60|54|44|56|54|61|59|58|52|59|83|77|82|56|84|56|53|72|56|55|37|54|57|60|57|57|55|52|52|10|14|9|9|16|Flair
225279|59|57|51|64|39|61|50|40|64|63|64|67|63|61|58|58|76|83|72|56|83|61|59|62|52|59|58|63|56|15|13|8|10|15|Long Passer (AI)
